fold,epoch,train_loss,validation_loss,is_best_epoch
5,44,0.6032574618469556,0.628738979678811,0
5,45,0.6028079617657647,0.6191401297192021,0
5,46,0.6043447318536168,0.620874354508638,0
5,47,0.6025916498775757,0.6185292430745625,0
5,48,0.6034191257431435,0.6236257086515485,0
5,49,0.6027375876765976,0.61597469723632,0
5,50,0.6019473415356622,0.614514698006471,1
5,51,0.6008347493046079,0.6145108547533671,0
5,52,0.6003442862751073,0.6156993785094171,0
5,53,0.6007726175039513,0.6336787148423246,0
5,54,0.600895038844328,0.6401255601350176,0
5,55,0.5993834818870086,0.6251891665869315,0
5,56,0.6005985212287462,0.6146785317978203,0
5,57,0.5997838683708879,0.6145934951202483,0
5,58,0.598105647313343,0.6583873336438415,0
5,59,0.5991344803377824,0.6194846844536008,0
5,60,0.5981018344677838,0.623334146185822,0
5,61,0.5979734109362645,0.6207667132794555,0
5,62,0.5980085586049959,0.6221293710987218,0
5,63,0.5992118562846278,0.616446512873283,0
5,64,0.5970300290315304,0.6179481638515739,0
5,65,0.5968629541571701,0.6167761632736137,0
